,TID,DATA_SET,STATION,GEAR_MODEL,DATE_,Year,Month,Day,D.N,HEURE,Region,LONGITUDE,LATITUDE,ZMin,ZMax,Zstation,Z_habitat,TAXON,STADE,Ind.m3,ind.m2,ID,total_abund,cum_abund,pcum,percZ_stn,lInd.m3
1292,85-06-04_43.17_-62.33_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,D,1830,WSS,-62.33,43.17,22,28,96.9,Shelf_0-100m,Cfin,CV,333.3333333,2000,85-06-04_43.17_-62.33,24639,9203,0.373513535,0.288957688,5.812138499
1293,85-06-04_43.17_-62.33_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,D,1830,WSS,-62.33,43.17,28,38,96.9,Shelf_0-100m,Cfin,CV,564.8,5648,85-06-04_43.17_-62.33,24639,14851,0.602743618,0.392156863,6.338240659
1294,85-06-04_43.17_-62.33_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,D,1830,WSS,-62.33,43.17,38,43,96.9,Shelf_0-100m,Cfin,CV,1033.4,5167,85-06-04_43.17_-62.33,24639,20018,0.812451804,0.44375645,6.941576827
1295,85-06-04_43.17_-62.33_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,D,1830,WSS,-62.33,43.17,43,52,96.9,Shelf_0-100m,Cfin,CV,434.7777778,3913,85-06-04_43.17_-62.33,24639,23931,0.971265068,0.536635707,6.077132429
1296,85-06-04_43.17_-62.33_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,D,1830,WSS,-62.33,43.17,52,59,96.9,Shelf_0-100m,Cfin,CV,22,154,85-06-04_43.17_-62.33,24639,24085,0.977515321,0.608875129,3.135494216
1297,85-06-04_43.17_-62.33_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,D,1830,WSS,-62.33,43.17,59,69,96.9,Shelf_0-100m,Cfin,CV,43.9,439,85-06-04_43.17_-62.33,24639,24524,0.995332603,0.712074303,3.804437795
1298,85-06-04_43.17_-62.33_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,D,1830,WSS,-62.33,43.17,69,77,96.9,Shelf_0-100m,Cfin,CV,14.375,115,85-06-04_43.17_-62.33,24639,24639,1,0.794633643,2.732742814
1299,85-06-04_43.55_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,N,2130,WSS,-62.63,43.55,0,7,94.1,Shelf_0-100m,Cfin,CV,621.2857143,4349,85-06-04_43.55_-62.63,40211,4349,0.108154485,0.074388948,6.433399335
1300,85-06-04_43.55_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,N,2130,WSS,-62.63,43.55,7,14,94.1,Shelf_0-100m,Cfin,CV,728.5714286,5100,85-06-04_43.55_-62.63,40211,9449,0.234985452,0.148777896,6.592457278
1301,85-06-04_43.55_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,N,2130,WSS,-62.63,43.55,14,21,94.1,Shelf_0-100m,Cfin,CV,85,595,85-06-04_43.55_-62.63,40211,10044,0.249782398,0.223166844,4.454347296
1302,85-06-04_43.55_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,N,2130,WSS,-62.63,43.55,21,28,94.1,Shelf_0-100m,Cfin,CV,124.4285714,871,85-06-04_43.55_-62.63,40211,10915,0.271443137,0.297555792,4.831736445
1303,85-06-04_43.55_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,N,2130,WSS,-62.63,43.55,28,35,94.1,Shelf_0-100m,Cfin,CV,415.1428571,2906,85-06-04_43.55_-62.63,40211,13821,0.34371192,0.37194474,6.031028608
1304,85-06-04_43.55_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,N,2130,WSS,-62.63,43.55,35,42,94.1,Shelf_0-100m,Cfin,CV,1303.142857,9122,85-06-04_43.55_-62.63,40211,22943,0.570565268,0.446333688,7.17330129
1305,85-06-04_43.55_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,N,2130,WSS,-62.63,43.55,42,49,94.1,Shelf_0-100m,Cfin,CV,2172.714286,15209,85-06-04_43.55_-62.63,40211,38152,0.948795106,0.520722635,7.684192636
1306,85-06-04_43.55_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,N,2130,WSS,-62.63,43.55,49,55,94.1,Shelf_0-100m,Cfin,CV,93.83333333,563,85-06-04_43.55_-62.63,40211,38715,0.96279625,0.584484591,4.552120965
1307,85-06-04_43.55_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,N,2130,WSS,-62.63,43.55,55,65,94.1,Shelf_0-100m,Cfin,CV,50.9,509,85-06-04_43.55_-62.63,40211,39224,0.975454478,0.690754516,3.94931879
1308,85-06-04_43.55_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-04,1985,6,4,N,2130,WSS,-62.63,43.55,65,75,94.1,Shelf_0-100m,Cfin,CV,98.7,987,85-06-04_43.55_-62.63,40211,40211,1,0.797024442,4.602165677
1309,85-06-05_43.72_-63.01_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,2130,WSS,-63.01,43.72,0,12,258.7,Basins_100-325m,Cfin,CV,440.8333333,5290,85-06-05_43.72_-63.01,22720,5290,0.232834507,0.046385775,6.090932737
1310,85-06-05_43.72_-63.01_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,2130,WSS,-63.01,43.72,12,21,258.7,Basins_100-325m,Cfin,CV,632.2222222,5690,85-06-05_43.72_-63.01,22720,10980,0.483274648,0.081175106,6.450821422
1311,85-06-05_43.72_-63.01_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,2130,WSS,-63.01,43.72,21,32,258.7,Basins_100-325m,Cfin,CV,283.0909091,3114,85-06-05_43.72_-63.01,22720,14094,0.620334507,0.1236954,5.649294289
1312,85-06-05_43.72_-63.01_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,2130,WSS,-63.01,43.72,32,42,258.7,Basins_100-325m,Cfin,CV,655.5,6555,85-06-05_43.72_-63.01,22720,20649,0.908846831,0.162350213,6.486922694
1313,85-06-05_43.72_-63.01_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,2130,WSS,-63.01,43.72,42,52,258.7,Basins_100-325m,Cfin,CV,72.8,728,85-06-05_43.72_-63.01,22720,21377,0.940889085,0.201005025,4.301358732
1314,85-06-05_43.72_-63.01_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,2130,WSS,-63.01,43.72,52,72,258.7,Basins_100-325m,Cfin,CV,8.35,167,85-06-05_43.72_-63.01,22720,21544,0.948239437,0.27831465,2.235376343
1315,85-06-05_43.72_-63.01_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,2130,WSS,-63.01,43.72,72,93,258.7,Basins_100-325m,Cfin,CV,8.523809524,179,85-06-05_43.72_-63.01,22720,21723,0.956117958,0.359489756,2.253794929
1316,85-06-05_43.72_-63.01_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,2130,WSS,-63.01,43.72,93,130,258.7,Basins_100-325m,Cfin,CV,1.486486486,55,85-06-05_43.72_-63.01,22720,21778,0.958538732,0.502512563,0.910870664
1317,85-06-05_43.72_-63.01_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,2130,WSS,-63.01,43.72,130,182,258.7,Basins_100-325m,Cfin,CV,3.942307692,205,85-06-05_43.72_-63.01,22720,21983,0.96756162,0.703517588,1.597832366
1318,85-06-05_43.72_-63.01_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,2130,WSS,-63.01,43.72,182,231,258.7,Basins_100-325m,Cfin,CV,15.04081633,737,85-06-05_43.72_-63.01,22720,22720,1,0.892926169,2.775136494
1319,85-06-05_43.77_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,830,WSS,-62.63,43.77,0,10,200,Basins_100-325m,Cfin,CV,54.2,542,85-06-05_43.77_-62.63,20789,542,0.02607148,0.05,4.010962953
1320,85-06-05_43.77_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,830,WSS,-62.63,43.77,10,20,200,Basins_100-325m,Cfin,CV,221.8,2218,85-06-05_43.77_-62.63,20789,2760,0.132762519,0.1,5.406274508
1321,85-06-05_43.77_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,830,WSS,-62.63,43.77,20,30,200,Basins_100-325m,Cfin,CV,381.6,3816,85-06-05_43.77_-62.63,20789,6576,0.316321131,0.15,5.946990057
1322,85-06-05_43.77_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,830,WSS,-62.63,43.77,30,40,200,Basins_100-325m,Cfin,CV,613.8,6138,85-06-05_43.77_-62.63,20789,12714,0.611573428,0.2,6.421297012
1323,85-06-05_43.77_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,830,WSS,-62.63,43.77,40,50,200,Basins_100-325m,Cfin,CV,617.2,6172,85-06-05_43.77_-62.63,20789,18886,0.908461205,0.25,6.42681203
1324,85-06-05_43.77_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,830,WSS,-62.63,43.77,50,70,200,Basins_100-325m,Cfin,CV,78.1,1562,85-06-05_43.77_-62.63,20789,20448,0.983597095,0.35,4.370712875
1325,85-06-05_43.77_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,830,WSS,-62.63,43.77,70,100,200,Basins_100-325m,Cfin,CV,5.666666667,170,85-06-05_43.77_-62.63,20789,20618,0.991774496,0.5,1.897119985
1326,85-06-05_43.77_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,830,WSS,-62.63,43.77,100,130,200,Basins_100-325m,Cfin,CV,1.566666667,47,85-06-05_43.77_-62.63,20789,20665,0.994035307,0.65,0.94260804
1327,85-06-05_43.77_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,830,WSS,-62.63,43.77,130,160,200,Basins_100-325m,Cfin,CV,2.466666667,74,85-06-05_43.77_-62.63,20789,20739,0.997594882,0.8,1.243193517
1328,85-06-05_43.77_-62.63_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,830,WSS,-62.63,43.77,160,200,200,Basins_100-325m,Cfin,CV,1.25,50,85-06-05_43.77_-62.63,20789,20789,1,1,0.810930216
1329,85-06-05_43.99_-63.09_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,1945,WSS,-63.09,43.99,0,10,201.1,Basins_100-325m,Cfin,CV,109.3,1093,85-06-05_43.99_-63.09,8654,1093,0.126299977,0.049726504,4.703203926
1330,85-06-05_43.99_-63.09_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,1945,WSS,-63.09,43.99,10,20,201.1,Basins_100-325m,Cfin,CV,189.7,1897,85-06-05_43.99_-63.09,8654,2990,0.345504969,0.099453008,5.250701513
1331,85-06-05_43.99_-63.09_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,1945,WSS,-63.09,43.99,20,30,201.1,Basins_100-325m,Cfin,CV,298.6,2986,85-06-05_43.99_-63.09,8654,5976,0.690547724,0.149179513,5.702448252
1332,85-06-05_43.99_-63.09_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,1945,WSS,-63.09,43.99,30,40,201.1,Basins_100-325m,Cfin,CV,169.6,1696,85-06-05_43.99_-63.09,8654,7672,0.886526462,0.198906017,5.139321635
1333,85-06-05_43.99_-63.09_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,1945,WSS,-63.09,43.99,40,50,201.1,Basins_100-325m,Cfin,CV,20.5,205,85-06-05_43.99_-63.09,8654,7877,0.91021493,0.248632521,3.068052935
1334,85-06-05_43.99_-63.09_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,1945,WSS,-63.09,43.99,50,60,201.1,Basins_100-325m,Cfin,CV,54.8,548,85-06-05_43.99_-63.09,8654,8425,0.973538248,0.298359025,4.021773869
1335,85-06-05_43.99_-63.09_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,1945,WSS,-63.09,43.99,60,80,201.1,Basins_100-325m,Cfin,CV,4.3,86,85-06-05_43.99_-63.09,8654,8511,0.983475849,0.397812034,1.667706821
1336,85-06-05_43.99_-63.09_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,1945,WSS,-63.09,43.99,80,100,201.1,Basins_100-325m,Cfin,CV,0.7,14,85-06-05_43.99_-63.09,8654,8525,0.985093598,0.497265042,0.530628251
1337,85-06-05_43.99_-63.09_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,1945,WSS,-63.09,43.99,100,120,201.1,Basins_100-325m,Cfin,CV,4.15,83,85-06-05_43.99_-63.09,8654,8608,0.994684539,0.596718051,1.638996715
1338,85-06-05_43.99_-63.09_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,N,1945,WSS,-63.09,43.99,120,140,201.1,Basins_100-325m,Cfin,CV,2.3,46,85-06-05_43.99_-63.09,8654,8654,1,0.696171059,1.193922468
1339,85-06-05_44_-62.98_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,1300,WSS,-62.98,44,0,10,231.3,Basins_100-325m,Cfin,CV,6.5,65,85-06-05_44_-62.98,9445,65,0.006881948,0.043233895,2.014903021
1340,85-06-05_44_-62.98_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,1300,WSS,-62.98,44,10,20,231.3,Basins_100-325m,Cfin,CV,64.3,643,85-06-05_44_-62.98,9445,708,0.074960296,0.086467791,4.178992036
1341,85-06-05_44_-62.98_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,1300,WSS,-62.98,44,20,30,231.3,Basins_100-325m,Cfin,CV,155.3,1553,85-06-05_44_-62.98,9445,2261,0.239385918,0.129701686,5.051777237
1342,85-06-05_44_-62.98_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,1300,WSS,-62.98,44,30,40,231.3,Basins_100-325m,Cfin,CV,68.1,681,85-06-05_44_-62.98,9445,2942,0.31148756,0.172935581,4.235554731
1343,85-06-05_44_-62.98_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,1300,WSS,-62.98,44,40,60,231.3,Basins_100-325m,Cfin,CV,187.15,3743,85-06-05_44_-62.98,9445,6685,0.707781895,0.259403372,5.237239517
1344,85-06-05_44_-62.98_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,1300,WSS,-62.98,44,60,80,231.3,Basins_100-325m,Cfin,CV,113.55,2271,85-06-05_44_-62.98,9445,8956,0.948226575,0.345871163,4.741011409
1345,85-06-05_44_-62.98_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,1300,WSS,-62.98,44,80,130,231.3,Basins_100-325m,Cfin,CV,1.5,75,85-06-05_44_-62.98,9445,9031,0.956167284,0.56204064,0.916290732
1346,85-06-05_44_-62.98_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,1300,WSS,-62.98,44,130,160,231.3,Basins_100-325m,Cfin,CV,2.966666667,89,85-06-05_44_-62.98,9445,9120,0.965590259,0.691742326,1.377926111
1347,85-06-05_44_-62.98_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,1300,WSS,-62.98,44,160,180,231.3,Basins_100-325m,Cfin,CV,9.5,190,85-06-05_44_-62.98,9445,9310,0.985706723,0.778210117,2.351375257
1348,85-06-05_44_-62.98_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-05,1985,6,5,D,1300,WSS,-62.98,44,180,200,231.3,Basins_100-325m,Cfin,CV,6.75,135,85-06-05_44_-62.98,9445,9445,1,0.864677907,2.047692843
1349,85-06-06_44.36_-63.29_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-06,1985,6,6,D,845,ESS,-63.29,44.36,0,5,117.7,Basins_100-325m,Cfin,CV,17.2,86,85-06-06_44.36_-63.29,1401,86,0.061384725,0.042480884,2.901421594
1350,85-06-06_44.36_-63.29_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-06,1985,6,6,D,845,ESS,-63.29,44.36,5,10,117.7,Basins_100-325m,Cfin,CV,17.8,89,85-06-06_44.36_-63.29,1401,175,0.124910778,0.084961767,2.93385687
1351,85-06-06_44.36_-63.29_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-06,1985,6,6,D,845,ESS,-63.29,44.36,10,14,117.7,Basins_100-325m,Cfin,CV,10.75,43,85-06-06_44.36_-63.29,1401,218,0.155603141,0.118946474,2.463853241
1352,85-06-06_44.36_-63.29_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-06,1985,6,6,D,845,ESS,-63.29,44.36,14,21,117.7,Basins_100-325m,Cfin,CV,12.85714286,90,85-06-06_44.36_-63.29,1401,308,0.219842969,0.178419711,2.628800829
1353,85-06-06_44.36_-63.29_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-06,1985,6,6,D,845,ESS,-63.29,44.36,21,26,117.7,Basins_100-325m,Cfin,CV,28,140,85-06-06_44.36_-63.29,1401,448,0.319771592,0.220900595,3.36729583
1354,85-06-06_44.36_-63.29_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-06,1985,6,6,D,845,ESS,-63.29,44.36,26,31,117.7,Basins_100-325m,Cfin,CV,11.6,58,85-06-06_44.36_-63.29,1401,506,0.361170592,0.263381478,2.533696814
1355,85-06-06_44.36_-63.29_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-06,1985,6,6,D,845,ESS,-63.29,44.36,31,35,117.7,Basins_100-325m,Cfin,CV,17.25,69,85-06-06_44.36_-63.29,1401,575,0.410421128,0.297366185,2.90416508
1356,85-06-06_44.36_-63.29_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-06,1985,6,6,D,845,ESS,-63.29,44.36,35,46,117.7,Basins_100-325m,Cfin,CV,18.72727273,206,85-06-06_44.36_-63.29,1401,781,0.557458958,0.390824129,2.982002081
1357,85-06-06_44.36_-63.29_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-06,1985,6,6,D,845,ESS,-63.29,44.36,46,56,117.7,Basins_100-325m,Cfin,CV,33.4,334,85-06-06_44.36_-63.29,1401,1115,0.7958601,0.475785896,3.538056564
1358,85-06-06_44.36_-63.29_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-06,1985,6,6,D,845,ESS,-63.29,44.36,56,66,117.7,Basins_100-325m,Cfin,CV,28.6,286,85-06-06_44.36_-63.29,1401,1401,1,0.560747664,3.387774361
1359,85-06-07_44.93_-59.55_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,N,2030,ESS,-59.55,44.93,0,7,180.9,Basins_100-325m,Cfin,CV,5,35,85-06-07_44.93_-59.55,102,35,0.343137255,0.038695412,1.791759469
1360,85-06-07_44.93_-59.55_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,N,2030,ESS,-59.55,44.93,7,10,180.9,Basins_100-325m,Cfin,CV,0,0,85-06-07_44.93_-59.55,102,35,0.343137255,0.05527916,0
1361,85-06-07_44.93_-59.55_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,N,2030,ESS,-59.55,44.93,10,15,180.9,Basins_100-325m,Cfin,CV,0,0,85-06-07_44.93_-59.55,102,35,0.343137255,0.08291874,0
1362,85-06-07_44.93_-59.55_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,N,2030,ESS,-59.55,44.93,15,21,180.9,Basins_100-325m,Cfin,CV,4.666666667,28,85-06-07_44.93_-59.55,102,63,0.617647059,0.116086235,1.734601055
1363,85-06-07_44.93_-59.55_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,N,2030,ESS,-59.55,44.93,21,27,180.9,Basins_100-325m,Cfin,CV,0,0,85-06-07_44.93_-59.55,102,63,0.617647059,0.149253731,0
1364,85-06-07_44.93_-59.55_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,N,2030,ESS,-59.55,44.93,27,32,180.9,Basins_100-325m,Cfin,CV,4,20,85-06-07_44.93_-59.55,102,83,0.81372549,0.176893311,1.609437912
1365,85-06-07_44.93_-59.55_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,N,2030,ESS,-59.55,44.93,32,37,180.9,Basins_100-325m,Cfin,CV,0,0,85-06-07_44.93_-59.55,102,83,0.81372549,0.204532891,0
1366,85-06-07_44.93_-59.55_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,N,2030,ESS,-59.55,44.93,37,39,180.9,Basins_100-325m,Cfin,CV,2,4,85-06-07_44.93_-59.55,102,87,0.852941176,0.215588723,1.098612289
1367,85-06-07_44.93_-59.55_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,N,2030,ESS,-59.55,44.93,39,52,180.9,Basins_100-325m,Cfin,CV,1.153846154,15,85-06-07_44.93_-59.55,102,102,1,0.287451631,0.767255153
1368,85-06-07_45.41_-60.16_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,D,900,ESS,-60.16,45.41,0,11,153.1,Basins_100-325m,Cfin,CV,0,0,85-06-07_45.41_-60.16,726,0,0,0.071848465,0
1369,85-06-07_45.41_-60.16_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,D,900,ESS,-60.16,45.41,11,20,153.1,Basins_100-325m,Cfin,CV,8.333333333,75,85-06-07_45.41_-60.16,726,75,0.103305785,0.130633573,2.233592222
1370,85-06-07_45.41_-60.16_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,D,900,ESS,-60.16,45.41,20,29,153.1,Basins_100-325m,Cfin,CV,33.22222222,299,85-06-07_45.41_-60.16,726,374,0.515151515,0.189418681,3.532875206
1371,85-06-07_45.41_-60.16_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,D,900,ESS,-60.16,45.41,29,41,153.1,Basins_100-325m,Cfin,CV,2.25,27,85-06-07_45.41_-60.16,726,401,0.552341598,0.267798824,1.178654996
1372,85-06-07_45.41_-60.16_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,D,900,ESS,-60.16,45.41,41,50,153.1,Basins_100-325m,Cfin,CV,5.111111111,46,85-06-07_45.41_-60.16,726,447,0.615702479,0.326583932,1.810108608
1373,85-06-07_45.41_-60.16_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,D,900,ESS,-60.16,45.41,50,60,153.1,Basins_100-325m,Cfin,CV,2.1,21,85-06-07_45.41_-60.16,726,468,0.644628099,0.391900718,1.131402111
1374,85-06-07_45.41_-60.16_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,D,900,ESS,-60.16,45.41,60,73,153.1,Basins_100-325m,Cfin,CV,1,13,85-06-07_45.41_-60.16,726,481,0.662534435,0.476812541,0.693147181
1375,85-06-07_45.41_-60.16_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,D,900,ESS,-60.16,45.41,73,82,153.1,Basins_100-325m,Cfin,CV,6.888888889,62,85-06-07_45.41_-60.16,726,543,0.747933884,0.535597649,2.0654553
1376,85-06-07_45.41_-60.16_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,D,900,ESS,-60.16,45.41,82,102,153.1,Basins_100-325m,Cfin,CV,2.65,53,85-06-07_45.41_-60.16,726,596,0.820936639,0.666231221,1.294727168
1377,85-06-07_45.41_-60.16_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-07,1985,6,7,D,900,ESS,-60.16,45.41,102,122,153.1,Basins_100-325m,Cfin,CV,6.5,130,85-06-07_45.41_-60.16,726,726,1,0.796864794,2.014903021
1378,85-06-08_43.79_-58.51_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-08,1985,6,8,N,2230,ESS,-58.51,43.79,175,200,2335.6,Oceanic_>750m,Cfin,CV,25.92,648,85-06-08_43.79_-58.51,8558,648,0.075718626,0.085631101,3.292869505
1379,85-06-08_43.79_-58.51_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-08,1985,6,8,N,2230,ESS,-58.51,43.79,200,235,2335.6,Oceanic_>750m,Cfin,CV,18.2,637,85-06-08_43.79_-58.51,8558,1285,0.150151905,0.100616544,2.954910279
1380,85-06-08_43.79_-58.51_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-08,1985,6,8,N,2230,ESS,-58.51,43.79,235,280,2335.6,Oceanic_>750m,Cfin,CV,18.53333333,834,85-06-08_43.79_-58.51,8558,2119,0.247604581,0.119883542,2.972122408
1381,85-06-08_43.79_-58.51_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-08,1985,6,8,N,2230,ESS,-58.51,43.79,280,325,2335.6,Oceanic_>750m,Cfin,CV,19.06666667,858,85-06-08_43.79_-58.51,8558,2977,0.34786165,0.139150539,2.999060064
1382,85-06-08_43.79_-58.51_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-08,1985,6,8,N,2230,ESS,-58.51,43.79,325,360,2335.6,Oceanic_>750m,Cfin,CV,43.91428571,1537,85-06-08_43.79_-58.51,8558,4514,0.527459687,0.154135982,3.804755911
1383,85-06-08_43.79_-58.51_Cfin_CV,SS_CALSPP,not assigned,BIONESS 1.0m,85-06-08,1985,6,8,N,2230,ESS,-58.51,43.79,360,395,2335.6,Oceanic_>750m,Cfin,CV,23.94285714,838,85-06-08_43.79_-58.51,8558,5352,0.625379762,0.169121425,3.216587494
